Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
131,CA-2022-445637,09/04/2022,09/07/2022,First Class,CG-86344,Customer_0186,Home Office,United States,New York,Texas,95679,East,TEC-6890,Technology,Accessories,Anker USB-C Hub,1514.78,4,0.2,287.81
132,CA-2023-823821,11/19/2023,11/21/2023,Standard Class,CG-93717,Customer_0076,Corporate,United States,Seattle,New York,38721,West,TEC-3188,Office Supplies,Binders,Cardinal Showcase,131.94,5,0.2,38.26
133,CA-2022-894139,09/06/2022,09/08/2022,Second Class,CG-42435,Customer_0175,Home Office,United States,New York,Washington,68556,South,TEC-9653,Office Supplies,Labels,Maco Labels,336.54,7,0.5,16.83
134,CA-2023-700521,12/12/2023,12/15/2023,Second Class,CG-31566,Customer_0084,Home Office,United States,Houston,California,99167,West,TEC-4365,Office Supplies,Binders,Avery Heavy Duty,505.04,9,0.1,186.86
135,CA-2023-578987,04/09/2023,04/13/2023,Standard Class,CG-83242,Customer_0119,Home Office,United States,Chicago,California,61897,West,TEC-5169,Office Supplies,Art,Sanford Pencils,202.22,8,0.4,26.29
136,CA-2020-667451,01/07/2020,01/13/2020,Standard Class,CG-19046,Customer_0121,Consumer,United States,Chicago,Florida,33590,East,TEC-3218,Office Supplies,Binders,Avery Heavy Duty,236.47,7,0.0,106.41
137,CA-2023-785280,08/06/2023,08/12/2023,First Class,CG-25549,Customer_0046,Home Office,United States,Houston,Washington,26691,South,TEC-4648,Furniture,Furnishings,Eldon Wave Desk,1532.38,7,0.0,429.07
138,CA-2020-963355,01/08/2020,01/15/2020,Second Class,CG-42441,Customer_0118,Corporate,United States,Los Angeles,Texas,34704,West,TEC-2848,Furniture,Furnishings,Rogers Easel,2079.29,9,0.4,-83.17
139,CA-2020-568127,03/06/2020,03/13/2020,Standard Class,CG-42077,Customer_0190,Consumer,United States,Houston,Florida,40715,South,TEC-9843,Office Supplies,Binders,Avery Heavy Duty,90.77,4,0.0,40.85
140,CA-2021-348411,03/20/2021,03/27/2021,First Class,CG-28777,Customer_0170,Home Office,United States,Los Angeles,Florida,49387,West,TEC-5508,Technology,Accessories,Logitech MX Keys,3275.61,10,0.3,360.32
141,CA-2020-774565,05/04/2020,05/09/2020,Same Day,CG-78742,Customer_0082,Home Office,United States,Houston,Florida,29558,East,TEC-5913,Office Supplies,Art,Dixon Ticonderoga,175.0,8,0.3,36.75
142,CA-2022-689704,02/09/2022,02/11/2022,Same Day,CG-64592,Customer_0143,Home Office,United States,Los Angeles,Florida,41831,South,TEC-5177,Technology,Computers,HP EliteBook,1566.93,3,0.0,548.43
143,CA-2021-154040,02/20/2021,02/23/2021,First Class,CG-59436,Customer_0173,Home Office,United States,Seattle,California,19539,West,TEC-4082,Furniture,Bookcases,Sauder Bookcase,2755.32,9,0.1,551.06
144,CA-2023-322096,04/18/2023,04/24/2023,Second Class,CG-25376,Customer_0192,Corporate,United States,Los Angeles,Washington,36805,East,TEC-7498,Furniture,Tables,Lorell Mahogany,1821.27,5,0.0,509.96
145,CA-2021-374267,05/05/2021,05/10/2021,First Class,CG-77215,Customer_0128,Corporate,United States,New York,Florida,51973,Central,TEC-4328,Furniture,Furnishings,Eldon Wave Desk,2584.62,9,0.2,310.15
146,CA-2022-409531,01/29/2022,02/01/2022,Second Class,CG-35715,Customer_0085,Consumer,United States,Houston,Washington,42208,South,TEC-9180,Technology,Computers,Lenovo ThinkPad,619.46,3,0.4,18.58
147,CA-2023-277487,02/01/2023,02/07/2023,Second Class,CG-81636,Customer_0126,Consumer,United States,Seattle,California,78674,Central,TEC-1554,Furniture,Furnishings,Rogers Easel,1921.66,8,0.3,76.87
148,CA-2020-109585,06/01/2020,06/08/2020,Second Class,CG-76287,Customer_0117,Corporate,United States,New York,Washington,93588,West,TEC-8916,Technology,Copiers,Canon ImageCLASS,908.75,4,0.0,318.06
149,CA-2023-661762,09/12/2023,09/16/2023,First Class,CG-12246,Customer_0129,Home Office,United States,Houston,New York,24026,West,TEC-2578,Technology,Copiers,Canon ImageCLASS,411.77,1,0.2,78.24
150,CA-2022-491172,12/09/2022,12/11/2022,Same Day,CG-70161,Customer_0145,Consumer,United States,Los Angeles,Texas,99658,East,TEC-2320,Technology,Accessories,Anker USB-C Hub,2589.87,5,0.0,906.45
151,CA-2023-767678,08/31/2023,09/07/2023,Standard Class,CG-32463,Customer_0022,Corporate,United States,Houston,Texas,84167,West,TEC-2562,Technology,Copiers,HP LaserJet Pro,2947.56,7,0.0,1031.65
152,CA-2022-669408,12/17/2022,12/18/2022,Standard Class,CG-33508,Customer_0081,Consumer,United States,Los Angeles,Washington,28899,East,TEC-7525,Technology,Copiers,HP LaserJet Pro,569.66,1,0.2,108.24
153,CA-2020-502491,06/06/2020,06/09/2020,Second Class,CG-20279,Customer_0129,Home Office,United States,Chicago,California,22803,East,TEC-8161,Office Supplies,Paper,Georgia-Pacific,329.57,7,0.3,69.21
154,CA-2021-614435,04/20/2021,04/27/2021,Second Class,CG-56636,Customer_0142,Corporate,United States,Houston,New York,99088,West,TEC-7227,Furniture,Furnishings,Eldon Wave Desk,283.53,1,0.5,-34.02
155,CA-2020-875584,06/24/2020,07/01/2020,Same Day,CG-51507,Customer_0093,Consumer,United States,New York,California,50405,Central,TEC-8286,Technology,Phones,Apple iPhone 14,1308.44,5,0.0,457.95
156,CA-2022-208310,01/07/2022,01/14/2022,Standard Class,CG-21746,Customer_0091,Home Office,United States,New York,Washington,88386,Central,TEC-6315,Technology,Computers,Dell Inspiron 15,1117.18,3,0.4,33.52
157,CA-2022-699743,02/27/2022,02/28/2022,Second Class,CG-99825,Customer_0098,Consumer,United States,Los Angeles,Texas,49469,Central,TEC-5397,Furniture,Furnishings,Deflecto Docuholder,3161.72,9,0.1,632.34
158,CA-2022-478666,10/06/2022,10/08/2022,First Class,CG-42321,Customer_0185,Home Office,United States,Houston,Washington,90828,West,TEC-4203,Technology,Copiers,HP LaserJet Pro,2239.31,7,0.0,783.76
159,CA-2022-943135,07/26/2022,07/27/2022,First Class,CG-67700,Customer_0086,Corporate,United States,Seattle,New York,49378,East,TEC-6253,Furniture,Chairs,Steelcase Leap,2012.42,6,0.4,-80.5
160,CA-2023-870571,05/20/2023,05/26/2023,Same Day,CG-85481,Customer_0063,Corporate,United States,Houston,Texas,61502,East,TEC-6980,Furniture,Bookcases,Sauder Bookcase,2570.27,7,0.2,308.43
161,CA-2020-842776,08/21/2020,08/26/2020,Second Class,CG-67469,Customer_0075,Home Office,United States,New York,Florida,98208,East,TEC-9180,Office Supplies,Labels,Avery Address Labels,189.69,9,0.5,9.48
162,CA-2020-177558,10/12/2020,10/18/2020,Same Day,CG-88372,Customer_0123,Home Office,United States,Houston,Washington,76402,Central,TEC-7853,Technology,Accessories,Belkin Charger,1458.28,3,0.4,43.75
163,CA-2023-789545,01/18/2023,01/19/2023,First Class,CG-31802,Customer_0166,Home Office,United States,New York,Washington,94545,Central,TEC-7547,Office Supplies,Labels,Pres-a-ply Labels,48.75,2,0.1,18.04
164,CA-2021-567432,11/10/2021,11/17/2021,First Class,CG-61266,Customer_0119,Home Office,United States,Seattle,Washington,29758,South,TEC-6651,Technology,Phones,Apple iPhone 14,1444.0,5,0.1,389.88
165,CA-2020-465249,02/20/2020,02/24/2020,First Class,CG-54966,Customer_0117,Consumer,United States,Seattle,Florida,55652,West,TEC-8801,Furniture,Furnishings,Deflecto Docuholder,665.66,2,0.0,186.38
166,CA-2020-123682,07/18/2020,07/22/2020,First Class,CG-94930,Customer_0028,Home Office,United States,Los Angeles,New York,77632,South,TEC-3858,Furniture,Chairs,Steelcase Leap,327.55,1,0.0,91.71
167,CA-2023-295440,02/04/2023,02/06/2023,Same Day,CG-61849,Customer_0008,Home Office,United States,Seattle,New York,68926,Central,TEC-8037,Office Supplies,Art,Faber-Castell,207.64,4,0.0,93.44
168,CA-2022-483561,03/07/2022,03/08/2022,First Class,CG-35830,Customer_0118,Consumer,United States,Chicago,Florida,79168,East,TEC-6134,Technology,Accessories,Belkin Charger,861.88,2,0.0,301.66
169,CA-2023-953266,05/07/2023,05/11/2023,First Class,CG-90541,Customer_0152,Consumer,United States,Los Angeles,Texas,25448,South,TEC-4908,Office Supplies,Binders,Cardinal Showcase,322.92,6,0.0,145.31
170,CA-2021-702727,09/17/2021,09/18/2021,Same Day,CG-65448,Customer_0048,Corporate,United States,Seattle,New York,82733,East,TEC-3733,Furniture,Tables,Bush Furniture,1606.92,7,0.0,449.94
171,CA-2022-110048,09/29/2022,10/02/2022,Same Day,CG-27895,Customer_0050,Corporate,United States,Seattle,Washington,95599,East,TEC-9109,Technology,Accessories,Anker USB-C Hub,2214.45,10,0.3,243.59
172,CA-2022-934541,04/17/2022,04/23/2022,Second Class,CG-48284,Customer_0009,Corporate,United States,Los Angeles,Washington,47836,South,TEC-3755,Furniture,Furnishings,Eldon Wave Desk,437.0,3,0.0,122.36
173,CA-2022-668373,07/25/2022,07/30/2022,Standard Class,CG-67850,Customer_0140,Consumer,United States,Houston,California,95678,South,TEC-5055,Office Supplies,Labels,Avery Address Labels,245.68,10,0.3,51.59
174,CA-2021-913308,09/01/2021,09/08/2021,Second Class,CG-37509,Customer_0189,Home Office,United States,Chicago,Washington,92938,West,TEC-8015,Furniture,Bookcases,Bush Barrister,469.53,2,0.0,131.47
175,CA-2020-725850,12/05/2020,12/10/2020,Second Class,CG-52421,Customer_0181,Corporate,United States,Chicago,Washington,45041,East,TEC-9428,Technology,Computers,Dell Inspiron 15,3403.26,10,0.2,646.62
176,CA-2023-835499,10/23/2023,10/30/2023,Second Class,CG-42725,Customer_0038,Home Office,United States,Chicago,New York,98635,West,TEC-7434,Technology,Copiers,Canon ImageCLASS,2734.1,5,0.0,956.93
177,CA-2022-522419,09/29/2022,10/01/2022,First Class,CG-58374,Customer_0117,Corporate,United States,Chicago,Washington,10324,Central,TEC-2526,Office Supplies,Art,Faber-Castell,184.17,8,0.0,82.88
178,CA-2022-381581,07/27/2022,08/02/2022,First Class,CG-47171,Customer_0087,Home Office,United States,Seattle,New York,84205,Central,TEC-8951,Technology,Copiers,Canon ImageCLASS,3709.57,7,0.5,-185.48
179,CA-2021-562721,12/04/2021,12/10/2021,Same Day,CG-10088,Customer_0110,Consumer,United States,Los Angeles,Texas,30837,West,TEC-5489,Technology,Phones,Motorola Edge,1652.1,8,0.0,578.23
180,CA-2020-861253,07/10/2020,07/16/2020,Second Class,CG-66260,Customer_0168,Consumer,United States,New York,California,37973,Central,TEC-8812,Furniture,Chairs,Steelcase Leap,413.84,3,0.2,49.66
181,CA-2020-542828,06/08/2020,06/10/2020,Second Class,CG-72613,Customer_0019,Consumer,United States,Houston,California,23425,East,TEC-2690,Office Supplies,Art,Sanford Pencils,47.82,1,0.0,21.52
182,CA-2021-739966,10/03/2021,10/06/2021,Second Class,CG-67684,Customer_0090,Home Office,United States,Los Angeles,New York,63963,Central,TEC-8248,Technology,Copiers,Canon ImageCLASS,682.09,3,0.0,238.73
183,CA-2021-429780,03/20/2021,03/21/2021,Second Class,CG-42477,Customer_0071,Home Office,United States,New York,New York,82534,West,TEC-5668,Technology,Phones,Motorola Edge,2384.3,7,0.4,71.53
184,CA-2023-921875,11/15/2023,11/16/2023,Second Class,CG-74865,Customer_0099,Consumer,United States,Los Angeles,Florida,93634,Central,TEC-2163,Technology,Computers,Lenovo ThinkPad,2227.52,7,0.0,779.63
185,CA-2022-899776,12/17/2022,12/18/2022,Same Day,CG-19567,Customer_0005,Home Office,United States,New York,California,44365,Central,TEC-4534,Furniture,Tables,Lorell Mahogany,2302.16,10,0.0,644.6
186,CA-2020-835901,03/22/2020,03/23/2020,Same Day,CG-20803,Customer_0164,Home Office,United States,Seattle,Washington,30012,South,TEC-5546,Office Supplies,Storage,Iris Weathertight,456.16,9,0.4,59.3
187,CA-2020-425236,06/20/2020,06/23/2020,Same Day,CG-41278,Customer_0015,Consumer,United States,New York,Florida,25202,West,TEC-8428,Office Supplies,Paper,Hammermill Copy Paper,297.63,9,0.0,133.93
188,CA-2023-271790,06/07/2023,06/12/2023,Same Day,CG-55443,Customer_0134,Home Office,United States,Chicago,New York,58741,West,TEC-3079,Furniture,Tables,Safco Writing Desk,301.98,1,0.0,84.55
189,CA-2021-846925,07/04/2021,07/10/2021,Standard Class,CG-75031,Customer_0117,Home Office,United States,Chicago,California,75484,West,TEC-3734,Technology,Accessories,Anker USB-C Hub,2047.71,5,0.2,389.06
190,CA-2022-356430,01/23/2022,01/25/2022,Standard Class,CG-71835,Customer_0094,Corporate,United States,Los Angeles,New York,14635,Central,TEC-7870,Technology,Phones,Apple iPhone 14,1809.25,9,0.0,633.24
191,CA-2021-626428,04/04/2021,04/07/2021,Standard Class,CG-33507,Customer_0058,Home Office,United States,New York,Florida,19034,East,TEC-8620,Furniture,Bookcases,Bush Barrister,535.77,2,0.0,150.02
192,CA-2021-405759,08/01/2021,08/08/2021,First Class,CG-91620,Customer_0063,Corporate,United States,Chicago,Washington,74665,Central,TEC-4201,Furniture,Chairs,IKEA Markus,1015.94,8,0.1,203.19
193,CA-2023-766833,01/24/2023,01/31/2023,Standard Class,CG-53911,Customer_0001,Home Office,United States,Houston,Texas,23624,East,TEC-4361,Technology,Phones,Samsung Galaxy S23,293.2,1,0.3,32.25
194,CA-2022-986575,12/21/2022,12/23/2022,Same Day,CG-58823,Customer_0118,Home Office,United States,New York,Washington,22527,South,TEC-9280,Furniture,Chairs,HON 5700 Chair,741.28,5,0.1,148.26
195,CA-2020-992247,09/30/2020,10/06/2020,First Class,CG-61505,Customer_0180,Home Office,United States,Chicago,Texas,69343,South,TEC-5455,Technology,Phones,Samsung Galaxy S23,884.13,3,0.2,167.98
196,CA-2021-429287,04/23/2021,04/24/2021,Same Day,CG-25825,Customer_0138,Corporate,United States,Los Angeles,Florida,50410,East,TEC-8591,Technology,Phones,Apple iPhone 14,531.5,2,0.5,-26.58
197,CA-2021-325465,06/26/2021,07/03/2021,First Class,CG-29441,Customer_0024,Home Office,United States,Los Angeles,Texas,61936,West,TEC-9412,Technology,Computers,Lenovo ThinkPad,2652.77,5,0.0,928.47
198,CA-2020-199326,04/10/2020,04/16/2020,Same Day,CG-23357,Customer_0036,Consumer,United States,New York,California,39135,Central,TEC-3141,Furniture,Tables,Safco Writing Desk,2370.55,7,0.1,474.11
199,CA-2021-122859,02/09/2021,02/16/2021,Standard Class,CG-35919,Customer_0166,Corporate,United States,Los Angeles,California,53456,South,TEC-3007,Furniture,Chairs,IKEA Markus,1897.05,10,0.0,531.17
200,CA-2020-816400,03/28/2020,04/01/2020,Same Day,CG-32650,Customer_0091,Consumer,United States,Los Angeles,Texas,46681,West,TEC-8307,Technology,Copiers,Brother HL-L2350DW,2789.15,7,0.4,83.67
201,CA-2020-163941,10/31/2020,11/01/2020,Standard Class,CG-46670,Customer_0099,Consumer,United States,Houston,New York,94233,East,TEC-9614,Office Supplies,Storage,Storex Dura,387.18,7,0.5,19.36
202,CA-2021-693128,05/25/2021,05/31/2021,First Class,CG-60905,Customer_0070,Consumer,United States,New York,Texas,88265,West,TEC-4588,Furniture,Bookcases,Bush Barrister,2883.23,9,0.3,115.33
203,CA-2020-267378,03/01/2020,03/08/2020,Standard Class,CG-42487,Customer_0169,Consumer,United States,Chicago,Washington,17328,Central,TEC-4594,Technology,Copiers,Brother HL-L2350DW,3040.42,6,0.1,820.91
204,CA-2023-720298,03/25/2023,04/01/2023,Standard Class,CG-56095,Customer_0146,Home Office,United States,Los Angeles,Washington,34672,South,TEC-9064,Furniture,Tables,Safco Writing Desk,1092.52,4,0.3,43.7
205,CA-2023-120896,01/15/2023,01/18/2023,Same Day,CG-10089,Customer_0085,Home Office,United States,Los Angeles,New York,54663,East,TEC-3907,Furniture,Chairs,HON 5700 Chair,183.16,1,0.1,36.63
206,CA-2021-491738,10/24/2021,10/25/2021,Same Day,CG-86810,Customer_0026,Corporate,United States,Chicago,Texas,27884,West,TEC-3580,Technology,Computers,Dell Inspiron 15,4898.41,9,0.0,1714.44
207,CA-2022-334081,06/13/2022,06/20/2022,Second Class,CG-59595,Customer_0079,Home Office,United States,Chicago,New York,33292,South,TEC-1029,Office Supplies,Storage,Fellowes Bankers Box,429.68,9,0.3,90.23
208,CA-2023-770718,12/08/2023,12/13/2023,Standard Class,CG-75035,Customer_0037,Corporate,United States,New York,New York,55457,South,TEC-6234,Office Supplies,Binders,Avery Heavy Duty,327.29,10,0.1,121.1
209,CA-2020-826847,12/09/2020,12/15/2020,Standard Class,CG-55938,Customer_0066,Consumer,United States,New York,California,60585,West,TEC-8179,Office Supplies,Storage,Storex Dura,30.61,1,0.1,11.33
210,CA-2022-927043,05/09/2022,05/11/2022,Second Class,CG-31319,Customer_0116,Consumer,United States,New York,Texas,12631,South,TEC-6221,Furniture,Furnishings,Eldon Wave Desk,1969.53,9,0.5,-236.34
211,CA-2021-454366,06/18/2021,06/19/2021,Same Day,CG-14062,Customer_0111,Home Office,United States,Los Angeles,Washington,66911,West,TEC-3573,Furniture,Tables,Lorell Mahogany,923.99,3,0.0,258.72
212,CA-2020-792687,04/19/2020,04/20/2020,First Class,CG-48980,Customer_0061,Consumer,United States,New York,Florida,84943,Central,TEC-9043,Technology,Computers,HP EliteBook,4399.34,9,0.2,835.87
213,CA-2020-309374,11/10/2020,11/11/2020,Standard Class,CG-13373,Customer_0053,Consumer,United States,Chicago,California,72071,Central,TEC-2892,Technology,Copiers,Canon ImageCLASS,2647.79,5,0.5,-132.39
214,CA-2021-293862,09/23/2021,09/30/2021,First Class,CG-59996,Customer_0095,Consumer,United States,Houston,California,44510,South,TEC-8204,Furniture,Furnishings,Rogers Easel,738.92,5,0.4,-29.56
215,CA-2022-947438,08/10/2022,08/13/2022,Same Day,CG-87296,Customer_0059,Home Office,United States,New York,Florida,78495,East,TEC-7858,Furniture,Chairs,HON 5700 Chair,292.85,2,0.3,11.71
216,CA-2023-626491,01/01/2023,01/07/2023,Second Class,CG-25765,Customer_0194,Corporate,United States,Los Angeles,New York,37772,South,TEC-4157,Office Supplies,Paper,Xerox 4200,115.79,5,0.0,52.11
217,CA-2020-435281,09/15/2020,09/16/2020,Standard Class,CG-21406,Customer_0100,Home Office,United States,Houston,Washington,52746,South,TEC-5525,Technology,Copiers,Canon ImageCLASS,1600.93,3,0.2,304.18
218,CA-2022-534574,11/30/2022,12/04/2022,Second Class,CG-29424,Customer_0146,Home Office,United States,Seattle,California,23845,West,TEC-2654,Office Supplies,Labels,Pres-a-ply Labels,461.41,9,0.0,207.63
219,CA-2021-139285,08/08/2021,08/15/2021,Second Class,CG-46099,Customer_0104,Consumer,United States,Seattle,Washington,99235,Central,TEC-7581,Furniture,Bookcases,Bush Barrister,2144.05,8,0.5,-257.29
220,CA-2020-121215,03/20/2020,03/24/2020,First Class,CG-49722,Customer_0080,Corporate,United States,Houston,California,39878,Central,TEC-3201,Office Supplies,Paper,Hammermill Copy Paper,454.67,8,0.3,95.48
221,CA-2021-297064,09/07/2021,09/13/2021,Same Day,CG-37707,Customer_0105,Home Office,United States,Houston,Washington,59009,South,TEC-1920,Furniture,Bookcases,IKEA Billy,1933.71,7,0.0,541.44
222,CA-2022-282176,11/21/2022,11/28/2022,Second Class,CG-36309,Customer_0015,Consumer,United States,New York,Florida,16626,East,TEC-6904,Technology,Accessories,Belkin Charger,3252.19,9,0.0,1138.27
223,CA-2023-814263,12/14/2023,12/16/2023,Standard Class,CG-41711,Customer_0096,Corporate,United States,Seattle,Florida,33276,Central,TEC-8775,Furniture,Furnishings,Rogers Easel,1986.97,7,0.0,556.35
224,CA-2023-152062,04/16/2023,04/21/2023,Second Class,CG-85007,Customer_0200,Consumer,United States,Los Angeles,New York,98826,Central,TEC-4387,Furniture,Tables,Lorell Mahogany,392.53,2,0.4,-15.7
225,CA-2021-778818,07/05/2021,07/11/2021,Second Class,CG-88792,Customer_0003,Consumer,United States,Chicago,Washington,50037,South,TEC-5511,Office Supplies,Binders,Fellowes Binder,38.96,1,0.0,17.53
226,CA-2022-712879,05/17/2022,05/21/2022,Standard Class,CG-10963,Customer_0131,Home Office,United States,Chicago,Washington,94848,Central,TEC-5631,Furniture,Bookcases,Sauder Bookcase,1604.29,8,0.4,-64.17
227,CA-2021-373832,09/03/2021,09/09/2021,First Class,CG-34688,Customer_0039,Home Office,United States,Los Angeles,California,88647,West,TEC-7620,Furniture,Chairs,Steelcase Leap,1425.74,5,0.2,171.09
228,CA-2023-538897,09/14/2023,09/17/2023,Same Day,CG-60891,Customer_0189,Consumer,United States,Seattle,Washington,34892,East,TEC-6622,Office Supplies,Binders,Fellowes Binder,479.19,8,0.2,138.97
229,CA-2023-408054,12/31/2023,01/02/2024,Standard Class,CG-71706,Customer_0033,Home Office,United States,Chicago,Washington,33995,South,TEC-6499,Office Supplies,Storage,Iris Weathertight,269.08,5,0.0,121.09
